====================================================================================================
HADWIGER-NELSON UNIT SPHERE MAPPING OF PI DIGITS
====================================================================================================

UNIFIED MAPPING FORMULA:
  θ(i) = 2π × i / φ    where φ = (1+√5)/2 (golden ratio)
  φ(d) = π × d / 9     where d ∈ {0,1,2,...,9}
  Cartesian: (x,y,z) = (sin(φ)cos(θ), sin(φ)sin(θ), cos(φ))
  Color class: c(d) = d mod 7 (Hadwiger-Nelson chromatic constraint)

====================================================================================================

Index,Digit,X_Coord,Y_Coord,Z_Coord,Theta,Phi,ColorClass
19624,0,-0.00000000,0.00000000,1.00000000,76204.35004790,0.00000000,0
19625,4,0.85398800,-0.49045979,0.17364818,76208.23326997,1.39626340,4
19626,0,-0.00000000,-0.00000000,1.00000000,76212.11649205,0.00000000,0
19627,1,0.19561202,0.28055965,0.93969262,76215.99971413,0.34906585,1
19628,1,0.04527710,-0.33900997,0.93969262,76219.88293621,0.34906585,1
19629,1,-0.26238387,0.21939116,0.93969262,76223.76615828,0.34906585,1
19630,3,0.86513957,0.03916014,0.50000000,76227.64938036,1.04719755,3
19631,0,-0.00000000,-0.00000000,1.00000000,76231.53260244,0.00000000,0
19632,4,0.04164870,0.98392667,0.17364818,76235.41582452,1.39626340,4
19633,0,0.00000000,-0.00000000,1.00000000,76239.29904659,0.00000000,0
19634,2,-0.63737692,0.08322607,0.76604444,76243.18226867,0.69813170,2
19635,4,0.80618564,0.56560678,0.17364818,76247.06549075,1.39626340,4
19636,7,-0.13863054,-0.62766033,-0.76604444,76250.94871283,2.44346095,0
19637,0,-0.00000000,0.00000000,1.00000000,76254.83193490,0.00000000,0
19638,0,0.00000000,-0.00000000,1.00000000,76258.71515698,0.00000000,0
19639,7,-0.58245991,-0.27187563,-0.76604444,76262.59837906,2.44346095,0
19640,3,0.33121726,0.80018443,0.50000000,76266.48160114,1.04719755,3
19641,5,0.33692573,-0.92537958,-0.17364818,76270.36482321,1.74532925,5
19642,0,-0.00000000,0.00000000,1.00000000,76274.24804529,0.00000000,0
19643,8,0.33038035,0.08846808,-0.93969262,76278.13126737,2.79252680,1
19644,5,-0.52938322,-0.83042141,-0.17364818,76282.01448945,1.74532925,5
19645,7,-0.11134530,0.63307040,-0.76604444,76285.89771152,2.44346095,0
19646,8,0.27122458,-0.20836268,-0.93969262,76289.78093360,2.79252680,1
19647,2,-0.64038085,-0.05557232,0.76604444,76293.66415568,0.69813170,2
19648,8,0.23127687,0.25196981,-0.93969262,76297.54737776,2.79252680,1
19649,7,-0.00062622,-0.64278730,-0.76604444,76301.43059983,2.44346095,0
19650,2,-0.43373483,0.47439436,0.76604444,76305.31382191,0.69813170,2
19651,4,0.98095262,-0.08705324,0.17364818,76309.19704399,1.39626340,4
19652,6,-0.68779143,-0.52625369,-0.50000000,76313.08026607,2.09439510,6
19653,2,0.11257860,0.63285225,0.76604444,76316.96348814,0.69813170,2
19654,7,0.34447360,-0.54269130,-0.76604444,76320.84671022,2.44346095,0
19655,1,-0.33020735,0.08911164,0.93969262,76324.72993230,0.34906585,1
19656,3,0.76894139,0.39840826,0.50000000,76328.61315438,1.04719755,3
19657,4,-0.33872815,-0.92472134,0.17364818,76332.49637645,1.39626340,4
19658,9,-0.00000000,0.00000000,-1.00000000,76336.37959853,3.14159265,2
19659,4,0.89156706,-0.41827561,0.17364818,76340.26282061,1.39626340,4
19660,6,-0.82658248,-0.25838227,-0.50000000,76344.14604269,2.09439510,6
19661,3,0.43496148,0.74887149,0.50000000,76348.02926476,1.04719755,3
19662,6,0.18512836,-0.84600679,-0.50000000,76351.91248684,2.09439510,6
19663,8,-0.27960206,0.19697834,-0.93969262,76355.79570892,2.79252680,1
19664,5,0.97676468,0.12560679,-0.17364818,76359.67893100,1.74532925,5
19665,3,-0.55875233,-0.66166142,0.50000000,76363.56215307,1.04719755,3
19666,1,-0.01379860,0.34174168,0.93969262,76367.44537515,0.34906585,1
19667,8,0.24101785,-0.24266886,-0.93969262,76371.32859723,2.79252680,1
19668,1,-0.34163952,0.01613125,0.93969262,76375.21181930,0.34906585,1
19669,5,0.75673368,0.63023840,-0.17364818,76379.09504138,1.74532925,5
19670,4,-0.13227194,-0.97588444,0.17364818,76382.97826346,1.39626340,4
19671,6,-0.49392189,0.71136570,-0.50000000,76386.86148554,2.09439510,6
19672,9,0.00000000,-0.00000000,-1.00000000,76390.74470761,3.14159265,2
19673,6,-0.75182339,-0.42983902,-0.50000000,76394.62792969,2.09439510,6
19674,9,0.00000000,0.00000000,-1.00000000,76398.51115177,3.14159265,2
19675,0,0.00000000,-0.00000000,1.00000000,76402.39437385,0.00000000,0
19676,4,-0.90808795,0.38108081,0.17364818,76406.27759592,1.39626340,4
19677,6,0.81520083,0.29231422,-0.50000000,76410.16081800,2.09439510,6
19678,6,-0.40364831,-0.76620366,-0.50000000,76414.04404008,2.09439510,6
19679,9,-0.00000000,0.00000000,-1.00000000,76417.92726216,3.14159265,2
19680,6,0.72798065,-0.46908866,-0.50000000,76421.81048423,2.09439510,6
19681,8,-0.33713473,-0.05760164,-0.93969262,76425.69370631,2.79252680,1
19682,6,0.53093678,0.68418283,-0.50000000,76429.57692839,2.09439510,6
19683,9,0.00000000,-0.00000000,-1.00000000,76433.46015047,3.14159265,2
19684,3,-0.63514558,0.58871902,0.50000000,76437.34337254,1.04719755,3
19685,9,0.00000000,-0.00000000,-1.00000000,76441.22659462,3.14159265,2
19686,2,-0.47650459,-0.43141544,0.76604444,76445.10981670,0.69813170,2
19687,5,0.09183757,0.98051628,-0.17364818,76448.99303878,1.74532925,5
19688,4,0.59461106,-0.78503757,0.17364818,76452.87626085,1.39626340,4
19689,7,-0.63229553,0.11566448,-0.76604444,76456.75948293,2.44346095,0
19690,2,0.54436528,0.34182210,0.76604444,76460.64270501,0.69813170,2
19691,5,-0.26122193,-0.94953115,-0.17364818,76464.52592709,1.74532925,5
19692,1,-0.15586041,0.30444262,0.93969262,76468.40914916,0.34906585,1
19693,9,0.00000000,-0.00000000,-1.00000000,76472.29237124,3.14159265,2
19694,4,-0.91248621,-0.37042574,0.17364818,76476.17559332,1.39626340,4
19695,1,0.14677437,0.30892566,0.93969262,76480.05881540,0.34906585,1
19696,3,0.25434690,-0.82783311,0.50000000,76483.94203747,1.04719755,3
19697,9,-0.00000000,0.00000000,-1.00000000,76487.82525955,3.14159265,2
19698,9,0.00000000,0.00000000,-1.00000000,76491.70848163,3.14159265,2
19699,2,-0.37275722,-0.52366780,0.76604444,76495.59170371,0.69813170,2
19700,9,-0.00000000,0.00000000,-1.00000000,76499.47492578,3.14159265,2
19701,1,0.26023091,-0.22194065,0.93969262,76503.35814786,0.34906585,1
19702,4,-0.98418807,-0.03493076,0.17364818,76507.24136994,1.39626340,4
19703,6,0.61742892,0.60727385,-0.50000000,76511.12459202,2.09439510,6
19704,5,-0.05124634,-0.98347350,-0.17364818,76515.00781409,1.74532925,5
19705,2,-0.40894451,0.49592368,0.76604444,76518.89103617,0.69813170,2
19706,4,0.97522757,-0.13703101,0.17364818,76522.77425825,1.39626340,4
19707,2,-0.52977708,-0.36402220,0.76604444,76526.65748033,0.69813170,2
19708,3,0.19501801,0.84378195,0.50000000,76530.54070240,1.04719755,3
19709,8,0.16830622,-0.29774283,-0.93969262,76534.42392448,2.79252680,1
19710,5,-0.93645141,0.30480332,-0.17364818,76538.30714656,1.74532925,5
19711,7,0.58508473,0.26617996,-0.76604444,76542.19036864,2.44346095,0
19712,7,-0.25162129,-0.59149187,-0.76604444,76546.07359071,2.44346095,0
19713,6,-0.28833396,0.81661712,-0.50000000,76549.95681279,2.09439510,6
19714,2,0.56722890,-0.30236945,0.76604444,76553.84003487,0.69813170,2
19715,5,-0.95373233,-0.24544033,-0.17364818,76557.72325695,1.74532925,5
19716,5,0.53745998,0.82521699,-0.17364818,76561.60647902,1.74532925,5
19717,0,0.00000000,-0.00000000,1.00000000,76565.48970110,0.00000000,0
19718,0,-0.00000000,0.00000000,1.00000000,76569.37292318,0.00000000,0
19719,4,0.98190436,0.07556544,0.17364818,76573.25614525,1.39626340,4
19720,7,-0.43925780,-0.46928509,-0.76604444,76577.13936733,2.44346095,0
19721,4,0.01056759,0.98475105,0.17364818,76581.02258941,1.39626340,4
19722,8,0.22831178,-0.25465960,-0.93969262,76584.90581149,2.79252680,1
19723,5,-0.98005660,0.09661971,-0.17364818,76588.78903356,1.74532925,5
19724,2,0.51428407,0.38560058,0.76604444,76592.67225564,0.69813170,2
19725,9,-0.00000000,-0.00000000,-1.00000000,76596.55547772,3.14159265,2
19726,5,-0.51962705,0.83656084,-0.17364818,76600.43869980,1.74532925,5
19727,4,0.94824554,-0.26585090,0.17364818,76604.32192187,1.39626340,4
19728,7,-0.57358712,-0.29012709,-0.76604444,76608.20514395,2.44346095,0
19729,6,0.30579216,0.81024142,-0.50000000,76612.08836603,2.09439510,6
19730,8,0.12710004,-0.31752694,-0.93969262,76615.97158811,2.79252680,1
19731,1,-0.30820598,0.14827965,0.93969262,76619.85481018,0.34906585,1
19732,4,0.94277683,0.28463688,0.17364818,76623.73803226,1.39626340,4
19733,7,-0.32824782,-0.55265656,-0.76604444,76627.62125434,2.44346095,0
19734,9,-0.00000000,0.00000000,-1.00000000,76631.50447642,3.14159265,2
19735,5,0.79951011,-0.57500426,-0.17364818,76635.38769849,1.74532925,5
19736,4,-0.97794367,-0.11607107,0.17364818,76639.27092057,1.39626340,4
19737,6,0.56518120,0.65617849,-0.50000000,76643.15414265,2.09439510,6
19738,7,0.01966544,-0.64248672,-0.76604444,76647.03736473,2.44346095,0
19739,0,-0.00000000,0.00000000,1.00000000,76650.92058680,0.00000000,0
19740,0,0.00000000,-0.00000000,1.00000000,76654.80380888,0.00000000,0
19741,7,-0.49791272,-0.40652039,-0.76604444,76658.68703096,2.44346095,0
19742,0,0.00000000,0.00000000,1.00000000,76662.57025304,0.00000000,0
19743,5,0.55374819,-0.81437660,-0.17364818,76666.45347511,1.74532925,5
19744,0,-0.00000000,0.00000000,1.00000000,76670.33669719,0.00000000,0
19745,3,0.75598131,0.42248345,0.50000000,76674.21991927,1.04719755,3
19746,4,-0.30936796,-0.93495335,0.17364818,76678.10314135,1.39626340,4
19747,7,-0.26332259,0.58637627,-0.76604444,76681.98636342,2.44346095,0
19748,9,0.00000000,-0.00000000,-1.00000000,76685.86958550,3.14159265,2
19749,9,-0.00000000,-0.00000000,-1.00000000,76689.75280758,3.14159265,2
19750,9,0.00000000,0.00000000,-1.00000000,76693.63602966,3.14159265,2
19751,5,0.24078484,-0.95491831,-0.17364818,76697.51925173,1.74532925,5
19752,8,-0.28568087,0.18805376,-0.93969262,76701.40247381,2.79252680,1
19753,8,0.33768068,0.05430967,-0.93969262,76705.28569589,2.79252680,1
19754,8,-0.21230957,-0.26814628,-0.93969262,76709.16891797,2.79252680,1
19755,6,-0.06223809,0.86378610,-0.50000000,76713.05214004,2.09439510,6
19756,7,0.46713669,-0.44154188,-0.76604444,76716.93536212,2.44346095,0
19757,6,-0.86591990,0.01351734,-0.50000000,76720.81858420,2.09439510,6
19758,9,0.00000000,0.00000000,-1.00000000,76724.70180628,3.14159265,2
19759,5,-0.10139954,-0.97957360,-0.17364818,76728.58502835,1.74532925,5
19760,0,-0.00000000,0.00000000,1.00000000,76732.46825043,0.00000000,0
19761,1,0.33582096,-0.06482329,0.93969262,76736.35147251,0.34906585,1
19762,6,-0.73787964,-0.45335817,-0.50000000,76740.23469459,2.09439510,6
19763,1,0.09393447,0.32886790,0.93969262,76744.11791666,0.34906585,1
19764,2,0.28732552,-0.57499562,0.76604444,76748.00113874,0.69813170,2
19765,4,-0.91966524,0.35222459,0.17364818,76751.88436082,1.39626340,4
19766,9,0.00000000,0.00000000,-1.00000000,76755.76758290,3.14159265,2
19767,7,-0.28149694,-0.57787142,-0.76604444,76759.65080497,2.44346095,0
19768,2,-0.18277945,0.61625286,0.76604444,76763.53402705,0.69813170,2
19769,2,0.55104870,-0.33093993,0.76604444,76767.41724913,0.69813170,2
19770,8,-0.33514836,-0.06821552,-0.93969262,76771.30047120,2.79252680,1
19771,2,0.37784861,0.52000610,0.76604444,76775.18369328,0.69813170,2
19772,0,0.00000000,-0.00000000,1.00000000,76779.06691536,0.00000000,0
19773,4,-0.74303450,0.64633276,0.17364818,76782.95013744,1.39626340,4
19774,0,0.00000000,0.00000000,1.00000000,76786.83335951,0.00000000,0
19775,3,-0.62332436,-0.60122104,0.50000000,76790.71658159,1.04719755,3
19776,0,0.00000000,0.00000000,1.00000000,76794.59980367,0.00000000,0
19777,3,0.54442441,-0.67349986,0.50000000,76798.48302575,1.04719755,3
19778,9,-0.00000000,0.00000000,-1.00000000,76802.36624782,3.14159265,2
19779,9,0.00000000,0.00000000,-1.00000000,76806.24946990,3.14159265,2
19780,5,-0.23111718,-0.95730411,-0.17364818,76810.13269198,1.74532925,5
19781,4,-0.47623102,0.86200367,0.17364818,76814.01591406,1.39626340,4
19782,6,0.82084725,-0.27606123,-0.50000000,76817.89913613,2.09439510,6
19783,3,-0.79174389,-0.35091539,0.50000000,76821.78235821,1.04719755,3
19784,2,0.25738017,0.58900879,0.76604444,76825.66558029,0.69813170,2
19785,7,0.20808560,-0.60817456,-0.76604444,76829.54880237,2.44346095,0
19786,8,-0.30023214,0.16382442,-0.93969262,76833.43202444,2.79252680,1
19787,8,0.33204364,0.08200487,-0.93969262,76837.31524652,2.79252680,1
19788,3,-0.47969197,-0.72103788,0.50000000,76841.19846860,1.04719755,3
19789,0,-0.00000000,0.00000000,1.00000000,76845.08169068,0.00000000,0
19790,6,0.67633963,-0.54089250,-0.50000000,76848.96491275,2.09439510,6
19791,9,-0.00000000,-0.00000000,-1.00000000,76852.84813483,3.14159265,2
19792,5,0.67996471,0.71238634,-0.17364818,76856.73135691,1.74532925,5
19793,9,-0.00000000,-0.00000000,-1.00000000,76860.61457899,3.14159265,2
19794,7,-0.42439590,0.48276706,-0.76604444,76864.49780106,2.44346095,0
19795,6,0.86097733,-0.09337046,-0.50000000,76868.38102314,2.09439510,6
19796,2,-0.51802168,-0.38056464,0.76604444,76872.26424522,0.69813170,2
19797,4,0.19136609,0.96603588,0.17364818,76876.14746730,1.39626340,4
19798,9,0.00000000,-0.00000000,-1.00000000,76880.03068937,3.14159265,2
19799,3,-0.83155254,0.24190986,0.50000000,76883.91391145,1.04719755,3
19800,6,0.77656872,0.38332886,-0.50000000,76887.79713353,2.09439510,6
19801,1,-0.12388297,-0.31879584,0.93969262,76891.68035561,0.34906585,1
19802,5,-0.35703241,0.91780944,-0.17364818,76895.56357768,1.74532925,5
19803,1,0.30674463,-0.15127958,0.93969262,76899.44679976,0.34906585,1
19804,0,-0.00000000,-0.00000000,1.00000000,76903.33002184,0.00000000,0
19805,1,0.17751771,0.29234439,0.93969262,76907.21324392,0.34906585,1
19806,0,0.00000000,-0.00000000,1.00000000,76911.09646599,0.00000000,0
19807,2,-0.51815666,0.38038085,0.76604444,76914.97968807,0.69813170,2
19808,4,0.97902956,0.10652430,0.17364818,76918.86291015,1.39626340,4
19809,3,-0.57155626,-0.65063311,0.50000000,76922.74613223,1.04719755,3
19810,6,-0.01804855,0.86583731,-0.50000000,76926.62935430,2.09439510,6
19811,5,0.68021739,-0.71214507,-0.17364818,76930.51257638,1.74532925,5
19812,5,-0.98261822,0.06563337,-0.17364818,76934.39579846,1.74532925,5
19813,5,0.76888680,0.61535307,-0.17364818,76938.27902054,1.74532925,5
19814,3,-0.13304058,-0.85574541,0.50000000,76942.16224261,1.04719755,3
19815,5,-0.54577642,0.81974045,-0.17364818,76946.04546469,1.74532925,5
19816,2,0.62409255,-0.15389735,0.76604444,76949.92868677,0.69813170,2
19817,2,-0.56414259,-0.30808935,0.76604444,76953.81190885,0.69813170,2
19818,3,0.28006226,0.81949077,0.50000000,76957.69513092,1.04719755,3
19819,0,0.00000000,-0.00000000,1.00000000,76961.57835300,0.00000000,0
19820,6,-0.79186833,0.35063449,-0.50000000,76965.46157508,2.09439510,6
19821,9,0.00000000,0.00000000,-1.00000000,76969.34479715,3.14159265,2
19822,0,-0.00000000,-0.00000000,1.00000000,76973.22801923,0.00000000,0
19823,6,-0.20353967,0.84176695,-0.50000000,76977.11124131,2.09439510,6
19824,1,0.28383254,-0.19083204,0.93969262,76980.99446339,0.34906585,1
19825,2,-0.63559770,-0.09587218,0.76604444,76984.87768546,0.69813170,2
19826,9,0.00000000,0.00000000,-1.00000000,76988.76090754,3.14159265,2
19827,4,0.06118780,-0.98290506,0.17364818,76992.64412962,1.39626340,4
19828,9,-0.00000000,0.00000000,-1.00000000,76996.52735170,3.14159265,2
19829,3,0.86574681,-0.02196499,0.50000000,77000.41057377,1.04719755,3
19830,8,-0.25797352,-0.22456055,-0.93969262,77004.29379585,2.79252680,1
19831,8,0.03853318,0.33984257,-0.93969262,77008.17701793,2.79252680,1
19832,5,0.57918025,-0.79649014,-0.17364818,77012.06024001,1.74532925,5
19833,9,-0.00000000,0.00000000,-1.00000000,77015.94346208,3.14159265,2
19834,9,0.00000000,0.00000000,-1.00000000,77019.82668416,3.14159265,2
19835,0,-0.00000000,-0.00000000,1.00000000,77023.70990624,0.00000000,0
19836,1,-0.14989047,0.30742581,0.93969262,77027.59312832,0.34906585,1
19837,5,0.91618501,-0.36118048,-0.17364818,77031.47635039,1.74532925,5
19838,7,-0.60018725,-0.23011121,-0.76604444,77035.35957247,2.44346095,0
19839,3,0.38683777,0.77482678,0.50000000,77039.24279455,1.04719755,3
19840,4,0.27080946,-0.94684135,0.17364818,77043.12601663,1.39626340,4
19841,6,-0.73804043,0.45309637,-0.50000000,77047.00923870,2.09439510,6
19842,6,0.85027025,0.16443998,-0.50000000,77050.89246078,2.09439510,6
19843,1,-0.20373898,-0.27471477,0.93969262,77054.77568286,0.34906585,1
19844,0,-0.00000000,0.00000000,1.00000000,77058.65890494,0.00000000,0
19845,2,0.48084236,-0.42657536,0.76604444,77062.54212701,0.69813170,2
19846,3,-0.86591505,-0.01382454,0.50000000,77066.42534909,1.04719755,3
19847,7,0.46698001,0.44170757,-0.76604444,77070.30857117,2.44346095,0
19848,1,-0.02445872,-0.34114447,0.93969262,77074.19179325,0.34906585,1
19849,2,-0.39919022,0.50380857,0.76604444,77078.07501532,0.69813170,2
19850,2,0.63466825,-0.10184364,0.76604444,77081.95823740,0.69813170,2
19851,3,-0.72320039,-0.47642543,0.50000000,77085.84145948,1.04719755,3
19852,5,0.24044605,0.95500367,-0.17364818,77089.72468156,1.74532925,5
19853,4,0.46779827,-0.86660896,0.17364818,77093.60790363,1.39626340,4
19854,7,-0.60722706,0.21083456,-0.76604444,77097.49112571,2.44346095,0
19855,8,0.31402132,0.13553003,-0.93969262,77101.37434779,2.79252680,1
19856,9,-0.00000000,-0.00000000,-1.00000000,77105.25756987,3.14159265,2
19857,1,-0.10755755,0.32466776,0.93969262,77109.14079194,0.34906585,1
19858,1,0.29861951,-0.16674582,0.93969262,77113.02401402,0.34906585,1
19859,2,-0.62551187,-0.14802302,0.76604444,77116.90723610,0.69813170,2
19860,9,0.00000000,0.00000000,-1.00000000,77120.79045818,3.14159265,2
19861,2,0.09277042,-0.63605783,0.76604444,77124.67368025,0.69813170,2
19862,5,-0.76306746,0.62255471,-0.17364818,77128.55690233,1.74532925,5
19863,4,0.98319186,0.05639219,0.17364818,77132.44012441,1.39626340,4
19864,7,-0.44833084,-0.46062497,-0.76604444,77136.32334649,2.44346095,0
19865,6,0.02618809,0.86562936,-0.50000000,77140.20656856,2.09439510,6
19866,9,0.00000000,-0.00000000,-1.00000000,77144.08979064,3.14159265,2
19867,6,-0.86002539,0.10176609,-0.50000000,77147.97301272,2.09439510,6
19868,1,0.27759608,0.19979538,0.93969262,77151.85623480,0.34906585,1
19869,7,-0.13105118,-0.62928650,-0.76604444,77155.73945687,2.44346095,0
19870,6,-0.44251122,0.74443523,-0.50000000,77159.62267895,2.09439510,6
19871,0,0.00000000,-0.00000000,1.00000000,77163.50590103,0.00000000,0
19872,0,-0.00000000,-0.00000000,1.00000000,77167.38912310,0.00000000,0
19873,5,0.36564559,0.91441217,-0.17364818,77171.27234518,1.74532925,5
19874,0,0.00000000,-0.00000000,1.00000000,77175.15556726,0.00000000,0
19875,4,-0.87894409,0.44418870,0.17364818,77179.03878934,1.39626340,4
19876,7,0.61886172,0.17374141,-0.76604444,77182.92201141,2.44346095,0
19877,9,-0.00000000,-0.00000000,-1.00000000,77186.80523349,3.14159265,2
19878,7,-0.11897173,0.63168160,-0.76604444,77190.68845557,2.44346095,0
19879,4,0.78813844,-0.59049479,0.17364818,77194.57167765,1.39626340,4
19880,9,-0.00000000,-0.00000000,-1.00000000,77198.45489972,3.14159265,2
19881,2,0.42891597,0.47875568,0.76604444,77202.33812180,0.69813170,2
19882,8,0.00379142,-0.34199913,-0.93969262,77206.22134388,2.79252680,1
19883,0,-0.00000000,0.00000000,1.00000000,77210.10456596,0.00000000,0
19884,6,0.86349572,-0.06614480,-0.50000000,77213.98778803,2.09439510,6
19885,0,-0.00000000,-0.00000000,1.00000000,77217.87101011,0.00000000,0
19886,7,0.10493851,0.63416387,-0.76604444,77221.75423219,2.44346095,0
19887,2,0.35099315,-0.53849765,0.76604444,77225.63745427,0.69813170,2
19888,1,-0.33125798,0.08512302,0.93969262,77229.52067634,0.34906585,1
19889,2,0.56712160,0.30257066,0.76604444,77233.40389842,0.69813170,2
19890,6,-0.28804424,-0.81671936,-0.50000000,77237.28712050,2.09439510,6
19891,8,-0.13399654,0.31467874,-0.93969262,77241.17034258,2.79252680,1
19892,0,0.00000000,-0.00000000,1.00000000,77245.05356465,0.00000000,0
19893,3,-0.82340641,-0.26833167,0.50000000,77248.93678673,1.04719755,3
19894,9,0.00000000,0.00000000,-1.00000000,77252.82000881,3.14159265,2
19895,2,0.14496984,-0.62622652,0.76604444,77256.70323089,0.69813170,2
19896,2,-0.52990619,0.36383423,0.76604444,77260.58645296,0.69813170,2
19897,6,0.85755793,0.12080728,-0.50000000,77264.46967504,2.09439510,6
19898,9,-0.00000000,-0.00000000,-1.00000000,77268.35289712,3.14159265,2
19899,1,-0.01791884,0.34155043,0.93969262,77272.23611920,0.34906585,1
19900,1,0.24392679,-0.23974465,0.93969262,77276.11934127,0.34906585,1
19901,0,-0.00000000,0.00000000,1.00000000,77280.00256335,0.00000000,0
19902,2,0.48892613,0.41728546,0.76604444,77283.88578543,0.69813170,2
19903,7,-0.07864663,-0.63795816,-0.76604444,77287.76900751,2.44346095,0
19904,7,-0.37294297,0.52353553,-0.76604444,77291.65222958,2.44346095,0
19905,7,0.62863971,-0.13411945,-0.76604444,77295.53545166,2.44346095,0
19906,2,-0.55413574,-0.32574451,0.76604444,77299.41867374,0.69813170,2
19907,2,0.18856519,0.61450718,0.76604444,77303.30189582,0.69813170,2
19908,6,0.37192322,-0.78209534,-0.50000000,77307.18511789,2.09439510,6
19909,1,-0.31694875,0.12853507,0.93969262,77311.06833997,0.34906585,1
19910,0,0.00000000,0.00000000,1.00000000,77314.95156205,0.00000000,0
19911,2,-0.29271875,-0.57226886,0.76604444,77318.83478413,0.69813170,2
19912,5,-0.26155877,0.94943842,-0.17364818,77322.71800620,1.74532925,5
19913,4,0.83420174,-0.52340593,0.17364818,77326.60122828,1.39626340,4
19914,4,-0.96867003,-0.17755193,0.17364818,77330.48445036,1.39626340,4
19915,1,0.20640952,0.27271393,0.93969262,77334.36767244,0.34906585,1
